Session,Participant,Group,Type,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,Comparison_HRV_MeanNN,Comparison_HRV_SDNN,Comparison_HRV_SDANN1,Comparison_HRV_SDNNI1,Comparison_HRV_SDANN2,Comparison_HRV_SDNNI2,Comparison_HRV_SDANN5,Comparison_HRV_SDNNI5,Comparison_HRV_RMSSD,Comparison_HRV_SDSD,Comparison_HRV_CVNN,Comparison_HRV_CVSD,Comparison_HRV_MedianNN,Comparison_HRV_MadNN,Comparison_HRV_MCVNN,Comparison_HRV_IQRNN,Comparison_HRV_SDRMSSD,Comparison_HRV_Prc20NN,Comparison_HRV_Prc80NN,Comparison_HRV_pNN50,Comparison_HRV_pNN20,Comparison_HRV_MinNN,Comparison_HRV_MaxNN,Comparison_HRV_HTI,Comparison_HRV_TINN,Comparison_HRV_ULF,Comparison_HRV_VLF,Comparison_HRV_LF,Comparison_HRV_HF,Comparison_HRV_VHF,Comparison_HRV_TP,Comparison_HRV_LFHF,Comparison_HRV_LFn,Comparison_HRV_HFn,Comparison_HRV_LnHF
2024-03-12 12:27:46.807348,s718hh4o,GroupC,Baseline,624.6306620209059,41.16056102418831,11.41379621855864,39.93934592069954,,,,,15.184874697554129,15.211218893411713,0.06589583817582541,0.024310165383853513,626.0,44.477999999999994,0.07105111821086262,60.0,2.7106289544040925,585.2,657.0,0.0,18.466898954703833,524.0,725.0,10.25,132.8125,,0.009879255768771647,0.022998912078894488,0.0050670368304184385,8.30547263560467e-05,0.038028259404440615,4.538927355101784,0.6047847689870568,0.13324398512509233,-5.28499908383145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 12:27:46.807348,s718hh4o,GroupC,Window 1,621.9930555555555,48.032073565269705,6.630160659541851,46.34422985624635,,,,,15.603425872375073,15.630671042687402,0.07722284539393792,0.025086173765136832,617.5,54.1149,0.08763546558704453,69.0,3.0783030571707717,579.4,665.0,0.0,18.40277777777778,516.0,744.0,12.521739130434783,93.75,,0.004098438923546907,0.004542937301725424,0.0025493094622127954,5.0641134168154876e-05,0.011241326821653281,1.7820266111522465,0.40412821135799754,0.2267801214801674,-5.971932755616745,-2.637606465350359,6.871512541081394,-4.783635559016788,6.404883935546813,,,,,0.4185511748209443,0.4194521492756884,0.011327007218112514,0.0007760083812833191,-8.5,9.636900000000004,0.016584347376181918,9.0,0.3676741027666792,-5.800000000000068,8.0,0.0,-0.06412117692605435,-8.0,19.0,2.271739130434783,-39.0625,,-0.00578081684522474,-0.018455974777169065,-0.002517727368205643,-3.2413592187891825e-05,-0.02678693258278733,-2.7569007439495374,-0.20065655762905926,0.09353613635507507,-0.6869336717852947
2024-03-12 12:27:46.807348,s718hh4o,GroupC,Window 2,635.8790035587189,48.35855243169788,9.827057547710991,47.71519532268062,,,,,19.350526017213515,19.38512581642396,0.07604992799110769,0.030431144775841985,637.0,44.477999999999994,0.06982417582417581,61.0,2.499082060543465,595.0,678.0,1.4234875444839856,25.622775800711743,514.0,757.0,11.24,187.5,,0.010598272698488568,0.024141310309638318,0.005956814198626808,0.0001071572487491873,0.04080355445550288,4.052721724173214,0.5916472383788259,0.14598762970816273,-5.123219471248943,11.248341537812962,7.197991407509569,-1.586738670847648,7.775849401981084,,,,,4.165651319659386,4.1739069230122485,0.010154089815282277,0.0061209793919884715,11.0,0.0,-0.0012269423866868023,1.0,-0.21154689386062753,9.799999999999955,21.0,1.4234875444839856,7.15587684600791,-10.0,32.0,0.9900000000000002,54.6875,,0.0007190169297169209,0.0011423982307438296,0.0008897773682083696,2.4102522393140593e-05,0.0027752950510622626,-0.48620563092856983,-0.013137530608230863,0.012743644583070396,0.1617796125825075
2024-03-12 12:27:46.807348,s718hh4o,GroupC,Window 3,618.8166089965398,33.694670710581256,3.430268597739424,33.71352427567712,,,,,15.96502253191158,15.99194047883951,0.05445017186144993,0.025799279301504417,618.0,29.651999999999997,0.04798058252427184,40.0,2.1105307332470646,593.0,645.0,0.34602076124567477,19.72318339100346,535.0,716.0,8.027777777777779,132.8125,,0.010562745735044485,0.03732208910398998,0.010348341811039736,0.00014870022833007168,0.05838187687840427,3.6065767622958034,0.6392752528618276,0.1772526401059853,-4.570928983599736,-5.814053024366103,-7.465890313607055,-7.983527620819215,-6.225821645022414,,,,,0.7801478343574519,0.7807215854277967,-0.011445666314375477,0.0014891139176509034,-8.0,-14.825999999999997,-0.023070535686590773,-20.0,-0.6000982211570278,7.7999999999999545,-12.0,0.34602076124567477,1.2562844362996266,11.0,-9.0,-2.2222222222222214,0.0,,0.0006834899662728385,0.014323177025095491,0.005281304980621297,6.564550197402498e-05,0.020353617473963657,-0.9323505928059803,0.03449048387477083,0.04400865498089296,0.714070100231714
2024-03-12 12:27:46.807348,s718hh4o,GroupC,Window 4,629.9929577464789,36.90815579740743,12.170680519197399,35.196457086683914,,,,,15.704087829552657,15.731362105765957,0.05858502915561157,0.024927402181965787,633.0,32.6172,0.05152796208530805,45.0,2.3502260174546405,600.6,658.8,0.0,19.014084507042252,530.0,722.0,8.352941176470589,125.0,,0.014344209435926793,0.037906681566037784,0.007811839020559594,0.00014415674183508288,0.06020688676435926,4.852465785108098,0.6296070699419962,0.12974992464124516,-4.852114872867225,5.362295725572949,-4.25240522678088,0.7568843006387596,-4.7428888340156234,,,,,0.5192131319985283,0.5201432123542435,-0.007310809020213839,0.0006172367981122744,7.0,-11.860799999999998,-0.019523156125554567,-15.0,-0.3604029369494519,15.399999999999977,1.7999999999999545,0.0,0.5471855523384193,6.0,-3.0,-1.8970588235294112,-7.8125,,0.004464953667155146,0.014907769487143296,0.0027448021901411556,6.110201547903618e-05,0.022178627359918643,0.31353843000631443,0.024822300954939425,-0.003494060483847178,0.43288421096422525
2024-03-12 12:27:46.807348,s718hh4o,GroupC,Window 5,638.4519572953736,45.898474975579354,8.45933176115525,44.09584330827945,,,,,19.71312108361187,19.743271618289313,0.07189025650421002,0.03087643613330139,637.0,37.065,0.05818681318681318,52.0,2.328321059912536,608.0,671.0,1.7793594306049825,21.352313167259787,510.0,779.0,11.24,195.3125,,0.008143853986224286,0.04835669409747337,0.009580157943910124,9.817152456387375e-05,0.06617887755217165,5.047588398917009,0.7306968006423455,0.1447615658992958,-4.6480612002970565,13.82129527446773,4.737913951391043,-2.9544644574033896,4.156497387579911,,,,,4.5282463860577415,4.5320527248776,0.0059944183283846125,0.006566270749447878,11.0,-7.412999999999997,-0.012864305024049436,-8.0,-0.38230789449155633,22.799999999999955,14.0,1.7793594306049825,2.885414212555954,-14.0,54.0,0.9900000000000002,62.5,,-0.0017354017825473612,0.02535778201857888,0.004513121113491686,1.5116798207827047e-05,0.028150618147731038,0.5086610438152253,0.12591203165528875,0.011517580774203479,0.6369378835343937
2024-03-12 12:27:46.807348,s718hh4o,GroupC,Window 6,630.3274647887324,34.13259044743698,8.307592820496355,33.526851400631635,,,,,14.372382232070471,14.397814778490156,0.054150568322256495,0.022801453268243167,627.5,23.7216,0.03780334661354581,33.0,2.374873552365847,609.6,657.4,0.7042253521126761,12.676056338028168,547.0,730.0,5.3584905660377355,93.75,,0.011642707323662278,0.05016591467662248,0.00670081688182758,9.675221307064053e-05,0.06860619109518297,7.486537173202118,0.7312155634325073,0.09767073167683933,-5.005525837356347,5.696802767826512,-7.027970576751329,-3.1062033980622843,-6.412494520067902,,,,,-0.8124924654836576,-0.813404114921557,-0.011745269853568913,-0.0015087121156103465,1.5,-20.756399999999996,-0.0332477715973168,-27.0,-0.3357554020382456,24.399999999999977,0.39999999999997726,0.7042253521126761,-5.790842616675665,23.0,5.0,-4.8915094339622645,-39.0625,,0.001763451554890631,0.02716700259772799,0.0016337800514091413,1.3697486714593827e-05,0.030577931690742355,2.947609818100334,0.12643079444545047,-0.035573253448253,0.27947324647510285
2024-03-12 12:27:46.807348,s718hh4o,GroupC,Window 7,630.1052631578947,44.6214453788152,20.78453931092344,40.43375213839825,,,,,17.20659470692707,17.235711853636268,0.0708158588537829,0.027307492434982823,626.0,40.0302,0.06394600638977636,53.0,2.59327578401387,592.0,660.0,0.7017543859649122,22.105263157894736,526.0,764.0,12.391304347826088,179.6875,,0.007694798786292875,0.032443788138214504,0.004195719420401066,0.0001651601455462104,0.04449946649045466,7.732592408458339,0.7290826317024238,0.09428696007627568,-5.47369045903443,5.474601136988781,3.4608843546268915,9.3707430923648,0.4944062176987103,,,,,2.0217200093729417,2.0244929602245545,0.004920020677957493,0.00299732705112931,0.0,-4.447799999999994,-0.007105111821086252,-7.0,-0.11735317039022242,6.7999999999999545,3.0,0.7017543859649122,3.6383642031909034,2.0,39.0,2.141304347826088,46.875,,-0.0021844569824787724,0.009444876059320016,-0.0008713174100173724,8.210541919016369e-05,0.006471207086014043,3.193665053356555,0.12429786271536702,-0.03895702504881665,-0.18869137520298018
2024-03-12 12:28:15.549715,d6trggw6,GroupC,Baseline,609.6394557823129,44.060607587727894,27.70852778915729,37.66329906716681,,,,,18.21384164045999,18.24257845302326,0.0722732217703784,0.029876415425060185,609.5,40.771499999999996,0.06689335520918785,55.5,2.4190727281746116,570.6,641.4,1.7006802721088436,20.408163265306122,523.0,730.0,11.76,179.6875,,0.007338673586574704,0.026160242551288255,0.00977725568324625,0.000216111440780838,0.04349228326189005,2.6756222194449677,0.601491588605813,0.2248043779254407,-4.627696439297402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-12 12:28:15.549715,d6trggw6,GroupC,Window 1,630.6302816901408,48.976744303862034,8.31977492823742,48.16893108601946,,,,,23.00637490390612,23.045390391450603,0.07766316608298661,0.03648155753359504,624.5,51.149699999999996,0.08190504403522818,70.0,2.1288336171356814,588.6,670.0,3.169014084507042,34.154929577464785,529.0,768.0,10.518518518518519,78.125,,0.003489160740817618,0.02631835557390645,0.0029780546567790365,5.338644654078181e-05,0.03283895741804388,8.837432017574686,0.8014370017558906,0.09068663839926593,-5.816484991369927,20.99082590782791,4.91613671613414,-19.388752860919872,10.505632018852651,,,,,4.792533263446131,4.802811938427343,0.005389944312608211,0.006605142108534856,15.0,10.3782,0.015011688826040329,14.5,-0.2902391110389302,18.0,28.600000000000023,1.4683338123981984,13.746766312158663,6.0,38.0,-1.2414814814814807,-101.5625,,-0.003849512845757086,0.00015811302261819343,-0.006799201026467213,-0.0001627249942400562,-0.010653325843846172,6.161809798129719,0.19994541315007763,-0.13411773952617478,-1.1887885520725243
