Session,Participant,Group,Type,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,Comparison_HRV_MeanNN,Comparison_HRV_SDNN,Comparison_HRV_SDANN1,Comparison_HRV_SDNNI1,Comparison_HRV_SDANN2,Comparison_HRV_SDNNI2,Comparison_HRV_SDANN5,Comparison_HRV_SDNNI5,Comparison_HRV_RMSSD,Comparison_HRV_SDSD,Comparison_HRV_CVNN,Comparison_HRV_CVSD,Comparison_HRV_MedianNN,Comparison_HRV_MadNN,Comparison_HRV_MCVNN,Comparison_HRV_IQRNN,Comparison_HRV_SDRMSSD,Comparison_HRV_Prc20NN,Comparison_HRV_Prc80NN,Comparison_HRV_pNN50,Comparison_HRV_pNN20,Comparison_HRV_MinNN,Comparison_HRV_MaxNN,Comparison_HRV_HTI,Comparison_HRV_TINN,Comparison_HRV_ULF,Comparison_HRV_VLF,Comparison_HRV_LF,Comparison_HRV_HF,Comparison_HRV_VHF,Comparison_HRV_TP,Comparison_HRV_LFHF,Comparison_HRV_LFn,Comparison_HRV_HFn,Comparison_HRV_LnHF
2024-05-07 11:20:19.344607,ae2kja5u,GroupC,Baseline,1000.0674157303371,86.88602804893303,40.2354691164146,78.57537866113715,,,,,64.88076852422284,65.06115609058806,0.08688017095875604,0.06487639483468342,1006.5,83.0256,0.08248941877794337,110.5,1.3391645941508021,932.2,1077.0,43.82022471910113,70.78651685393258,752.0,1169.0,17.8,281.25,,0.00572948287219962,0.01818576595807378,0.015124515148477614,0.00035441168314983125,0.03939417566190085,1.2024032360405486,0.46163590562606227,0.3839276972891435,-4.191438331878047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07 11:20:19.344607,ae2kja5u,GroupC,Window 1,947.957671957672,57.17394424853308,10.033864539532097,56.24346091763539,,,,,41.16960250248678,41.26886112583286,0.06031276072744944,0.04342978987391441,951.0,48.925799999999995,0.051446687697160876,65.0,1.3887417116810779,905.0,987.4,21.164021164021165,59.25925925925925,791.0,1111.0,11.8125,156.25,,0.00590603398193604,0.018415708189483737,0.00784132317242944,0.0003955696459181287,0.03255863498976735,2.3485460023168625,0.565616715666105,0.24083697534905382,-4.84834768686666,-52.10974377266507,-29.712083800399945,-30.201604576882502,-22.331917743501762,,,,,-23.711166021736062,-23.792294964755193,-0.0265674102313066,-0.021446604960769014,-55.5,-34.0998,-0.031042731080782496,-45.5,0.049577117530275716,-27.200000000000045,-89.60000000000002,-22.656203555079962,-11.52725759467333,39.0,-58.0,-5.987500000000001,-125.0,,0.0001765511097364201,0.0002299422314099575,-0.007283191976048174,4.115796276829743e-05,-0.006835540672133503,1.146142766276314,0.10398081004004278,-0.14309072194008968,-0.6569093549886134
2024-05-07 11:20:19.344607,ae2kja5u,GroupC,Window 2,948.7460317460317,63.18504609999553,37.73262275878176,53.454109243123675,,,,,41.220024569763595,41.3288111135295,0.06659848261363736,0.04344684793453525,953.0,53.373599999999996,0.05600587618048268,71.0,1.5328725967413441,904.6,998.2,20.634920634920633,60.317460317460316,773.0,1082.0,11.117647058823529,218.75,,0.006964247666397142,0.013742220652461843,0.010329369055348675,0.000845814051525117,0.03188165142573278,1.3304027166447259,0.4310385453047775,0.3239910291162485,-4.572764076578644,-51.321383984305385,-23.700981948937496,-2.5028463576328406,-25.121269418013476,,,,,-23.66074395445925,-23.73234497705856,-0.020281688345118676,-0.021429546900148172,-53.5,-29.652,-0.02648354259746069,-39.5,0.193708002590542,-27.600000000000023,-78.79999999999995,-23.185304084180494,-10.469056536472266,21.0,-87.0,-6.682352941176472,-62.5,,0.0012347647941975222,-0.004443545305611937,-0.004795146093128939,0.0004914023683752857,-0.007512524236168071,0.12799948060417732,-0.030597360321284794,-0.059936668172895,-0.38132574470059755
2024-05-07 11:20:19.344607,ae2kja5u,GroupC,Window 3,1021.2685714285715,62.41216251306031,14.148598979519699,61.23942551375069,,,,,57.993856194616335,58.14308812259744,0.06111238929614459,0.056786097033705185,1026.0,53.373599999999996,0.05202105263157895,71.0,1.0761857653268818,972.8,1070.2,34.285714285714285,69.14285714285714,831.0,1169.0,10.9375,179.6875,,0.00900162047653193,0.04338921215257993,0.032616034237505885,0.0016241182069563892,0.08663098507357413,1.330303121361264,0.5008509613013203,0.3764938631346011,-3.4229512637506914,21.201155698234402,-24.47386553587272,-26.086870136894902,-17.335953147386462,,,,,-6.88691232960651,-6.918067967990616,-0.02576778166261145,-0.008090297800978238,19.5,-29.652,-0.030468366146364424,-39.5,-0.2629788288239203,40.59999999999991,-6.7999999999999545,-9.534510433386842,-1.6436597110754434,79.0,0.0,-6.862500000000001,-101.5625,,0.0032721376043323104,0.02520344619450615,0.01749151908902827,0.001269706523806558,0.047236809411673276,0.1278998853207154,0.03921505567525807,-0.007433834154542407,0.7684870681273552
2024-05-07 11:20:19.344607,ae2kja5u,GroupC,Window 4,1069.188679245283,71.5529924445009,,,,,,,69.5894080610384,69.92317212484,0.06692269927044925,0.0650861811501409,1069.5,74.87130000000008,0.07000589060308562,99.50000000000011,1.028216713407595,1010.9999999999999,1130.0,46.22641509433962,74.52830188679245,847.0,1228.0,13.25,242.1875,,,0.04902515814964491,0.06584092792625745,0.003062485366681157,0.11792857144258352,0.7446000488412559,0.4157190878337234,0.5583119266251246,-2.7205136290574514,69.12126351494601,-15.333035604432126,,,,,,,4.708639536815554,4.862016034251937,-0.01995747168830679,0.00020978631545748305,63.0,-8.154299999999921,-0.012483528174857747,-10.999999999999886,-0.3109478807432071,78.79999999999984,53.0,2.406190375238495,3.741785032859866,95.0,59.0,-4.550000000000001,-39.0625,,,0.030839392191571127,0.05071641277777984,0.002708073683531326,0.07853439578068266,-0.4578031871992927,-0.04591681779233886,0.17438422933598113,1.4709247028205952
2024-05-07 11:20:19.344607,ae2kja5u,GroupC,Window 5,1069.188679245283,71.5529924445009,,,,,,,69.5894080610384,69.92317212484,0.06692269927044925,0.0650861811501409,1069.5,74.87130000000008,0.07000589060308562,99.50000000000011,1.028216713407595,1010.9999999999999,1130.0,46.22641509433962,74.52830188679245,847.0,1228.0,13.25,242.1875,,,0.04902515814964491,0.06584092792625745,0.003062485366681157,0.11792857144258352,0.7446000488412559,0.4157190878337234,0.5583119266251246,-2.7205136290574514,69.12126351494601,-15.333035604432126,,,,,,,4.708639536815554,4.862016034251937,-0.01995747168830679,0.00020978631545748305,63.0,-8.154299999999921,-0.012483528174857747,-10.999999999999886,-0.3109478807432071,78.79999999999984,53.0,2.406190375238495,3.741785032859866,95.0,59.0,-4.550000000000001,-39.0625,,,0.030839392191571127,0.05071641277777984,0.002708073683531326,0.07853439578068266,-0.4578031871992927,-0.04591681779233886,0.17438422933598113,1.4709247028205952
2024-05-07 11:20:19.344607,ae2kja5u,GroupC,Window 6,1069.188679245283,71.5529924445009,,,,,,,69.5894080610384,69.92317212484,0.06692269927044925,0.0650861811501409,1069.5,74.87130000000008,0.07000589060308562,99.50000000000011,1.028216713407595,1010.9999999999999,1130.0,46.22641509433962,74.52830188679245,847.0,1228.0,13.25,242.1875,,,0.04902515814964491,0.06584092792625745,0.003062485366681157,0.11792857144258352,0.7446000488412559,0.4157190878337234,0.5583119266251246,-2.7205136290574514,69.12126351494601,-15.333035604432126,,,,,,,4.708639536815554,4.862016034251937,-0.01995747168830679,0.00020978631545748305,63.0,-8.154299999999921,-0.012483528174857747,-10.999999999999886,-0.3109478807432071,78.79999999999984,53.0,2.406190375238495,3.741785032859866,95.0,59.0,-4.550000000000001,-39.0625,,,0.030839392191571127,0.05071641277777984,0.002708073683531326,0.07853439578068266,-0.4578031871992927,-0.04591681779233886,0.17438422933598113,1.4709247028205952
2024-05-07 11:20:19.344607,ae2kja5u,GroupC,Window 7,1069.188679245283,71.5529924445009,,,,,,,69.5894080610384,69.92317212484,0.06692269927044925,0.0650861811501409,1069.5,74.87130000000008,0.07000589060308562,99.50000000000011,1.028216713407595,1010.9999999999999,1130.0,46.22641509433962,74.52830188679245,847.0,1228.0,13.25,242.1875,,,0.04902515814964491,0.06584092792625745,0.003062485366681157,0.11792857144258352,0.7446000488412559,0.4157190878337234,0.5583119266251246,-2.7205136290574514,69.12126351494601,-15.333035604432126,,,,,,,4.708639536815554,4.862016034251937,-0.01995747168830679,0.00020978631545748305,63.0,-8.154299999999921,-0.012483528174857747,-10.999999999999886,-0.3109478807432071,78.79999999999984,53.0,2.406190375238495,3.741785032859866,95.0,59.0,-4.550000000000001,-39.0625,,,0.030839392191571127,0.05071641277777984,0.002708073683531326,0.07853439578068266,-0.4578031871992927,-0.04591681779233886,0.17438422933598113,1.4709247028205952
2024-05-07 11:20:19.344607,ae2kja5u,GroupC,Window 8,1069.188679245283,71.5529924445009,,,,,,,69.5894080610384,69.92317212484,0.06692269927044925,0.0650861811501409,1069.5,74.87130000000008,0.07000589060308562,99.50000000000011,1.028216713407595,1010.9999999999999,1130.0,46.22641509433962,74.52830188679245,847.0,1228.0,13.25,242.1875,,,0.04902515814964491,0.06584092792625745,0.003062485366681157,0.11792857144258352,0.7446000488412559,0.4157190878337234,0.5583119266251246,-2.7205136290574514,69.12126351494601,-15.333035604432126,,,,,,,4.708639536815554,4.862016034251937,-0.01995747168830679,0.00020978631545748305,63.0,-8.154299999999921,-0.012483528174857747,-10.999999999999886,-0.3109478807432071,78.79999999999984,53.0,2.406190375238495,3.741785032859866,95.0,59.0,-4.550000000000001,-39.0625,,,0.030839392191571127,0.05071641277777984,0.002708073683531326,0.07853439578068266,-0.4578031871992927,-0.04591681779233886,0.17438422933598113,1.4709247028205952
2024-05-07 11:20:19.344607,ae2kja5u,GroupC,Window 9,1069.188679245283,71.5529924445009,,,,,,,69.5894080610384,69.92317212484,0.06692269927044925,0.0650861811501409,1069.5,74.87130000000008,0.07000589060308562,99.50000000000011,1.028216713407595,1010.9999999999999,1130.0,46.22641509433962,74.52830188679245,847.0,1228.0,13.25,242.1875,,,0.04902515814964491,0.06584092792625745,0.003062485366681157,0.11792857144258352,0.7446000488412559,0.4157190878337234,0.5583119266251246,-2.7205136290574514,69.12126351494601,-15.333035604432126,,,,,,,4.708639536815554,4.862016034251937,-0.01995747168830679,0.00020978631545748305,63.0,-8.154299999999921,-0.012483528174857747,-10.999999999999886,-0.3109478807432071,78.79999999999984,53.0,2.406190375238495,3.741785032859866,95.0,59.0,-4.550000000000001,-39.0625,,,0.030839392191571127,0.05071641277777984,0.002708073683531326,0.07853439578068266,-0.4578031871992927,-0.04591681779233886,0.17438422933598113,1.4709247028205952
